report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text,cleaned_reports
341,Landslide,"New Orleans, LA",37.242633099971805,-111.99118235334272,2024-06-11,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding.",landslide block major road near new orleans la emergency crew respond
342,Extreme Heat,"Miami, FL",42.36171437469487,-80.01350981594237,2024-02-29,"Extreme heat wave in Miami, FL causing heat-related illnesses. Precautions advised.",extreme heat wave miami fl cause heat relate illness precaution advise
343,Wildfire,"Anchorage, AK",27.4992965900869,-92.99421079570328,2024-01-06,"Wildfire spreading quickly through Anchorage, AK. Evacuations underway.",wildfire spread quickly anchorage ak evacuation underway
344,Wildfire,"Houston, TX",30.410530131128652,-116.1735144779098,2024-07-15,"Wildfire spreading quickly through Houston, TX. Evacuations underway.",wildfire spread quickly houston tx evacuation underway
345,Flood,"New Orleans, LA",41.87064258348824,-102.53930881150892,2024-02-27,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable.",heavy flooding report near new orleans la water level rise rapidly road impassable
346,Winter Storm,"Houston, TX",26.267295051244673,-100.54628678317874,2024-10-31,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions.",intense winter storm affect houston tx heavy snowfall travel disruption
347,Hurricane,"Miami, FL",36.67834389385008,-80.5240476664161,2024-08-04,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded.",hurricane condition intensify miami fl severe wind rainfall record
348,Landslide,"New Orleans, LA",39.38485517591042,-123.78038923537764,2024-01-26,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding.",landslide block major road near new orleans la emergency crew respond
349,Earthquake,"Denver, CO",39.45149545725955,-109.12784083889969,2024-10-29,"Earthquake felt strongly around Denver, CO. Significant structural damage observed.",earthquake feel strongly denver significant structural damage observe
350,Earthquake,"Los Angeles, CA",25.55038747043301,-94.4618182223842,2024-01-05,"Earthquake felt strongly around Los Angeles, CA. Significant structural damage observed.",earthquake feel strongly los angeles significant structural damage observe
351,Landslide,"Seattle, WA",32.73059210150045,-109.13804219528224,2024-01-20,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding.",landslide block major road near seattle wa emergency crew respond
352,Severe Storm,"Portland, OR",40.2757756251797,-87.92239120227907,2024-07-16,"Severe storms hitting Portland, OR. Power outages and property damage widespread.",severe storm hit portland power outage property damage widespread
353,Hurricane,"New York, NY",28.57599366758184,-96.56981872279762,2024-02-28,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded.",hurricane condition intensify new york ny severe wind rainfall record
354,Extreme Heat,"Portland, OR",41.689975559873275,-103.65909496328474,2024-08-29,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised.",extreme heat wave portland cause heat relate illness precaution advise
355,Volcanic Eruption,"Anchorage, AK",42.90220501152819,-68.99669101463978,2024-05-25,"Volcanic eruption at Anchorage, AK causing ashfall and air quality issues.",volcanic eruption anchorage ak cause ashfall air quality issue
356,Severe Storm,"Portland, OR",48.56726057070749,-87.70258954799901,2024-09-29,"Severe storms hitting Portland, OR. Power outages and property damage widespread.",severe storm hit portland power outage property damage widespread
357,Volcanic Eruption,"New Orleans, LA",30.036207876553824,-117.33345903619148,2024-09-05,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues.",volcanic eruption new orleans la cause ashfall air quality issue
358,Volcanic Eruption,"Denver, CO",44.80313602398677,-91.95458985083968,2024-01-14,"Volcanic eruption at Denver, CO causing ashfall and air quality issues.",volcanic eruption denver co cause ashfall air quality issue
359,Severe Storm,"Seattle, WA",37.487117846047695,-78.93682066114684,2024-01-13,"Severe storms hitting Seattle, WA. Power outages and property damage widespread.",severe storm hit seattle wa power outage property damage widespread
360,Flood,"Los Angeles, CA",33.96310230746016,-83.19910784792495,2024-02-13,"Heavy flooding reported near Los Angeles, CA. Water level rising rapidly, roads impassable.",heavy flooding report near los angeles water level rise rapidly road impassable
361,Wildfire,"Los Angeles, CA",27.937042175804272,-114.84673547157968,2024-01-19,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway.",wildfire spread quickly los angeles evacuation underway
362,Volcanic Eruption,"Miami, FL",42.652134555700904,-67.6272200566339,2024-03-03,"Volcanic eruption at Miami, FL causing ashfall and air quality issues.",volcanic eruption miami fl cause ashfall air quality issue
363,Severe Storm,"New York, NY",30.660582379448492,-98.51999490095024,2024-08-26,"Severe storms hitting New York, NY. Power outages and property damage widespread.",severe storm hit new york ny power outage property damage widespread
364,Severe Storm,"Houston, TX",33.9141280449531,-115.61752477932458,2024-12-02,"Severe storms hitting Houston, TX. Power outages and property damage widespread.",severe storm hit houston tx power outage property damage widespread
365,Tornado,"Denver, CO",26.50101344553684,-114.36845050643927,2024-04-09,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure.",tornado sight near denver extensive damage report home infrastructure
366,Flood,"Houston, TX",44.232805979668456,-119.20413546084426,2024-06-11,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable.",heavy flooding report near houston tx water level rise rapidly road impassable
367,Winter Storm,"Seattle, WA",43.39812457531944,-77.59243160233888,2024-05-01,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions.",intense winter storm affect seattle wa heavy snowfall travel disruption
368,Tornado,"Portland, OR",42.6067799210155,-117.80020083501093,2024-02-13,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure.",tornado sight near portland extensive damage report home infrastructure
369,Tornado,"Los Angeles, CA",32.186644251805276,-117.61760982863692,2024-12-25,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure.",tornado sight near los angeles extensive damage report home infrastructure
370,Landslide,"Seattle, WA",29.163521782382972,-74.82217472911057,2024-11-12,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding.",landslide block major road near seattle wa emergency crew respond
371,Wildfire,"Portland, OR",40.30127834728552,-104.668359017594,2024-05-24,"Wildfire spreading quickly through Portland, OR. Evacuations underway.",wildfire spread quickly portland evacuation underway
372,Severe Storm,"Los Angeles, CA",36.907993218717266,-123.17938364582372,2024-11-22,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread.",severe storm hit los angeles power outage property damage widespread
373,Wildfire,"Portland, OR",29.278059205711397,-121.93817732841376,2024-12-28,"Wildfire spreading quickly through Portland, OR. Evacuations underway.",wildfire spread quickly portland evacuation underway
374,Hurricane,"New York, NY",41.46187050519673,-116.61194364447016,2024-02-19,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded.",hurricane condition intensify new york ny severe wind rainfall record
375,Landslide,"Denver, CO",48.787034363711285,-112.40979246943432,2024-03-05,"Landslide has blocked major roads near Denver, CO. Emergency crews responding.",landslide block major road near denver emergency crew respond
376,Winter Storm,"Anchorage, AK",42.9332701058089,-85.75637453993409,2024-12-20,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions.",intense winter storm affect anchorage ak heavy snowfall travel disruption
377,Wildfire,"Seattle, WA",42.759673280454685,-115.71774947989212,2024-10-14,"Wildfire spreading quickly through Seattle, WA. Evacuations underway.",wildfire spread quickly seattle wa evacuation underway
378,Earthquake,"Seattle, WA",47.8075060703342,-117.98641092055276,2024-06-12,"Earthquake felt strongly around Seattle, WA. Significant structural damage observed.",earthquake feel strongly seattle wa significant structural damage observe
379,Volcanic Eruption,"San Francisco, CA",29.87047282179765,-79.88157065289953,2024-05-20,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues.",volcanic eruption san francisco cause ashfall air quality issue
380,Hurricane,"New Orleans, LA",38.57319915811457,-85.40773825226505,2024-11-09,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded.",hurricane condition intensify new orleans la severe wind rainfall record
381,Flood,"New York, NY",48.5115211608132,-99.31587093414106,2024-05-07,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable.",heavy flooding report near new york ny water level rise rapidly road impassable
382,Winter Storm,"New York, NY",28.967058663284188,-92.59072348267388,2024-08-26,"Intense winter storm affecting New York, NY. Heavy snowfall and travel disruptions.",intense winter storm affect new york ny heavy snowfall travel disruption
383,Hurricane,"Houston, TX",41.80604702666851,-106.59294280074133,2024-11-19,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded.",hurricane condition intensify houston tx severe wind rainfall record
384,Volcanic Eruption,"Portland, OR",39.059443503325646,-96.53247520611372,2024-10-22,"Volcanic eruption at Portland, OR causing ashfall and air quality issues.",volcanic eruption portland cause ashfall air quality issue
385,Landslide,"New Orleans, LA",39.07549821252897,-95.106313710018,2024-07-05,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding.",landslide block major road near new orleans la emergency crew respond
386,Volcanic Eruption,"Denver, CO",41.74409506048181,-102.15300100049234,2024-07-26,"Volcanic eruption at Denver, CO causing ashfall and air quality issues.",volcanic eruption denver co cause ashfall air quality issue
387,Tornado,"Denver, CO",47.31080614901642,-71.51223957034239,2024-08-07,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure.",tornado sight near denver extensive damage report home infrastructure
388,Volcanic Eruption,"New York, NY",43.78196655643211,-124.05234996612064,2024-07-08,"Volcanic eruption at New York, NY causing ashfall and air quality issues.",volcanic eruption new york ny cause ashfall air quality issue
389,Tornado,"Denver, CO",26.34726648198904,-78.85189547761647,2024-12-11,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure.",tornado sight near denver extensive damage report home infrastructure
390,Landslide,"San Francisco, CA",45.46547247701707,-117.66141295676186,2024-10-10,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding.",landslide block major road near san francisco emergency crew respond
391,Extreme Heat,"Seattle, WA",30.412991918217585,-77.94470572830522,2024-12-17,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised.",extreme heat wave seattle wa cause heat relate illness precaution advise
